,trip,lon,lat,x,y,x_std,y_std,dist_colony,step_distance,step_direction
3629,simulation_18,-77.3991928100586,-11.636618614196777,-15048.624995614395,15180.928116260995,-0.5016208331871465,0.5060309372086998,21156.590759242776,333.0761161695246,15.89732278653139
3630,simulation_18,-77.40103912353516,-11.633682250976562,-15254.142427503672,15507.781511295649,-0.5084714142501224,0.5169260503765216,21531.508059092957,383.8653110145896,35.15395458946148
3631,simulation_18,-77.4032974243164,-11.629365921020508,-15505.519121054194,15988.242201755811,-0.5168506373684731,0.5329414067251937,22048.948656503522,539.8741284040123,4.493914831879977
3632,simulation_18,-77.40282440185547,-11.629223823547363,-15452.865894702398,16004.059400801008,-0.5150955298234132,0.5334686466933669,22024.969255415956,53.94343232742805,100.08265148253741
3633,simulation_18,-77.40213012695312,-11.627094268798828,-15375.584546347338,16241.105075082394,-0.5125194848782446,0.5413701691694132,22146.334172498424,248.83814524847395,-55.23952804783585
3634,simulation_18,-77.404052734375,-11.630431175231934,-15589.59443409981,15869.666286765976,-0.519653147803327,0.5289888762255326,22020.09220964304,426.5045454744308,-168.27228199158498
3635,simulation_18,-77.40385437011719,-11.635469436645508,-15567.514048855508,15308.845732700343,-0.5189171349618502,0.5102948577566782,21604.051138816194,561.237395543057,-31.645885443854013
3636,simulation_18,-77.3990707397461,-11.634003639221191,-15035.037066233284,15472.007040971946,-0.5011679022077762,0.5157335680323982,21357.290323368896,546.4628879206311,-105.16330394223894
3637,simulation_18,-77.39752960205078,-11.637619018554688,-14863.489457796777,15069.570788754872,-0.4954496485932259,0.5023190262918291,20950.467166687726,436.1036531816851,84.7106837830039
3638,simulation_18,-77.39920043945312,-11.645745277404785,-15049.474241200713,14165.01808362649,-0.501649141373357,0.47216726945421633,20440.29958114627,922.7120015870394,34.04676629680523
3639,simulation_18,-77.39791870117188,-11.654111862182617,-14906.800982699064,13233.714142529048,-0.4968933660899688,0.4411238047509683,19702.409496579145,941.7285493073668,-19.918727152236215
3640,simulation_18,-77.3981704711914,-11.65711498260498,-14934.826087047602,12899.4298486141,-0.4978275362349201,0.4299809949538033,19499.963198056063,335.40921099192644,13.226808729042489
3641,simulation_18,-77.39897918701172,-11.66010570526123,-15024.846119197453,12566.52557877692,-0.5008282039732485,0.41888418595923066,19348.237181160977,344.38051337733805,10.13915776245068
3642,simulation_18,-77.39341735839844,-11.662334442138672,-14405.746086770658,12318.439711873387,-0.4801915362256886,0.4106146570624462,18727.251933501426,655.1126712193038,-82.57976890774148
3643,simulation_18,-77.3934326171875,-11.674331665039062,-14407.444577943295,10983.00102738623,-0.4802481525981098,0.3661000342462077,17878.21604954191,1335.4397204276036,67.81812274688934
3644,simulation_18,-77.38765716552734,-11.677754402160645,-13764.56566909956,10602.00822622372,-0.458818855636652,0.3534002742074573,17147.62946794721,735.8815391725965,-58.89023158218265
3645,simulation_18,-77.38213348388672,-11.682520866394043,-13149.711864604362,10071.442046170716,-0.4383237288201454,0.3357147348723572,16346.399893063359,802.5281576850156,10.204654778454
3646,simulation_18,-77.37895965576172,-11.686643600463867,-12796.425700695518,9612.530962463403,-0.42654752335651724,0.3204176987487801,15791.819350067413,574.7097163303398,11.602524344674464
3647,simulation_18,-77.37109375,-11.691924095153809,-11920.853501200283,9024.746861032134,-0.39736178337334277,0.3008248953677378,14753.879078722943,1039.542205384263,-18.555642731055343
3648,simulation_18,-77.361328125,-11.693148612976074,-10833.819150711533,8888.442944427881,-0.36112730502371776,0.2962814314809294,13839.16372233715,1073.1687596606678,-27.134793890293906
3649,simulation_18,-77.35379791259766,-11.69787883758545,-9995.613757014351,8361.910680909894,-0.3331871252338117,0.2787303560303298,12872.474035058056,975.1687198827054,25.382418629747107
3650,simulation_18,-77.34075164794922,-11.697534561157227,-8543.403804408288,8400.232887992554,-0.2847801268136096,0.2800077629330851,11854.714104092427,1422.5651682101784,-34.22263833571708
3651,simulation_18,-77.33126831054688,-11.701681137084961,-7487.791540613354,7938.667911827995,-0.2495930513537785,0.26462226372759984,10805.984551235992,1132.0506999429547,25.60528636891553
3652,simulation_18,-77.3179931640625,-11.705690383911133,-6010.104220417711,7492.389356217184,-0.20033680734725703,0.24974631187390614,9526.907817874398,1514.2241323671403,-6.920593644639155
3653,simulation_18,-77.31135559082031,-11.712830543518066,-5271.26056031989,6697.601643120576,-0.17570868534399633,0.2232533881040192,8455.361038764298,1074.7529702239153,30.547790436657166
3654,simulation_18,-77.30825805664062,-11.716550827026367,-4926.46685227424,6283.48826409161,-0.16421556174247467,0.2094496088030537,7921.2815496347475,534.2955200464459,3.121037237286174
3655,simulation_18,-77.30133819580078,-11.718412399291992,-4156.201105482603,6076.272341029693,-0.13854003684942012,0.20254241136765644,7312.951210171488,782.161966062285,-35.44785092030645
3656,simulation_18,-77.29611206054688,-11.725522994995117,-3574.467878853859,5284.775454580073,-0.11914892929512863,0.17615918181933576,6338.444825607087,975.1475875284113,38.896506447455565
3657,simulation_18,-77.29298400878906,-11.735259056091309,-3226.2771884629315,4201.0319307383115,-0.10754257294876438,0.14003439769127704,5256.004085420398,1136.1010651276838,18.27820701609548
3658,simulation_18,-77.28669738769531,-11.74064826965332,-2526.4988253357997,3601.146079701991,-0.08421662751119333,0.12003820265673303,4368.802474855963,910.6516399011455,-31.333284026660863
3659,simulation_18,-77.28314208984375,-11.743128776550293,-2130.7503821109894,3325.0351084499175,-0.07102501273703297,0.11083450361499725,3925.229037619656,475.7815076384284,-5.730534795489916
3660,simulation_18,-77.2812728881836,-11.751947402954102,-1922.6852134627522,2343.4133663630564,-0.06408950711542508,0.07811377887876855,3005.7745655659733,1002.5356949284882,42.802298166903356
3661,simulation_18,-77.27703094482422,-11.759847640991211,-1450.5046674692019,1464.0195617293848,-0.04835015558230673,0.04880065205764616,2039.5649321881656,993.4952766445613,-16.005919108876583
3662,simulation_18,-77.2741928100586,-11.762720108032227,-1134.5853093584092,1144.278598480155,-0.037819510311946976,0.038142619949338506,1594.7142687810265,444.85117940707613,-16.31816155093577
3663,simulation_18,-77.27071380615234,-11.762027740478516,-747.3293219967925,1221.3476354386346,-0.02491097739989308,0.040711587847954485,1423.7141628806287,386.8782508703868,-57.4427007261267
3664,simulation_18,-77.26934051513672,-11.765231132507324,-594.4651164593122,864.770644882804,-0.019815503881977073,0.028825688162760134,1042.3602899368561,386.7083525048075,78.7228512725586
3800,simulation_19,-77.272705078125,-11.776056289672852,-968.9824200261389,-340.2026864060425,-0.032299414000871295,-0.011340089546868083,1007.7534903525666,,
3801,simulation_19,-77.27474975585938,-11.76681137084961,-1196.5802371597206,688.8706528164117,-0.03988600790532402,0.02296235509388039,1358.959770552878,1052.9182276896834,
3802,simulation_19,-77.27497863769531,-11.76115608215332,-1222.0576047493007,1318.3739436756186,-0.04073525349164336,0.04394579812252062,1780.287826888618,629.9972287703896,9.948092753837614
3803,simulation_19,-77.27812957763672,-11.758244514465332,-1572.7960318991863,1642.467290554735,-0.052426534396639544,0.05474890968515783,2251.340335329313,472.16957216135546,-44.386139332770995
3804,simulation_19,-77.28475952148438,-11.75538444519043,-2310.790446410688,1960.8282297261958,-0.0770263482136896,0.0653609409908732,2993.7656451486328,789.54264115076,-19.565766781255945
3805,simulation_19,-77.2931900024414,-11.749361038208008,-3249.2068192935535,2631.3076201253107,-0.10830689397645178,0.08771025400417702,4128.255082949858,1137.380261708319,12.341205757419232
3806,simulation_19,-77.29898834228516,-11.744147300720215,-3894.6334648962484,3211.6608226762864,-0.1298211154965416,0.10705536075587621,4985.2789182493725,857.9740266465716,6.443862237877738
3807,simulation_19,-77.30224609375,-11.737360000610352,-4257.261330254604,3967.1709274056243,-0.14190871100848682,0.13223903091352082,5754.168232964542,834.7752322429994,22.265020021961448
3808,simulation_19,-77.30769348144531,-11.733084678649902,-4863.62267888661,4443.066922839323,-0.162120755962887,0.14810223076131077,6512.618714311511,760.8820169542557,-26.11427155474189
3809,simulation_19,-77.31409454345703,-11.726641654968262,-5576.139725808532,5160.254820486,-0.1858713241936177,0.17200849401620003,7512.134283632909,1000.5281698794597,7.076128575382143
3810,simulation_19,-77.32231140136719,-11.722046852111816,-6490.777222274454,5671.71297484682,-0.2163592407424818,0.18905709916156066,8517.752201628049,1031.313833563595,-16.060848822495473
3811,simulation_19,-77.32838439941406,-11.720181465148926,-7166.776708984646,5879.353520701897,-0.23889255696615486,0.19597845069006323,9154.271778202254,693.70808902407,-12.314040595224753
3812,simulation_19,-77.33389282226562,-11.719325065612793,-7779.932022307205,5974.681337766243,-0.2593310674102402,0.1991560445922081,9680.68715935108,607.8937826728852,-8.394527622932287
3813,simulation_19,-77.3357925415039,-11.717809677124023,-7991.3941733007205,6143.362742348921,-0.2663798057766907,0.20477875807829735,9947.710908514971,267.0674937919825,30.146902531533385
3814,simulation_19,-77.33879852294922,-11.71635913848877,-8325.996934310539,6304.825559447884,-0.2775332311436846,0.21016085198159615,10305.378205950874,365.2559736244123,-12.93381501029387
3815,simulation_19,-77.3405990600586,-11.715129852294922,-8526.4188926819,6441.660254543588,-0.28421396308939667,0.21472200848478626,10544.332231337128,239.2414115046478,8.65160640927354
3816,simulation_19,-77.34656524658203,-11.714826583862305,-9190.528941183622,6475.41776659978,-0.3063509647061207,0.21584725888665934,11085.920424326625,651.1521096632356,-31.91520407463537
3817,simulation_19,-77.34880828857422,-11.712636947631836,-9440.207143561505,6719.15124987343,-0.31467357145205016,0.22397170832911434,11426.865177345788,345.2183701892505,41.94124741711386
3818,simulation_19,-77.3497314453125,-11.713189125061035,-9542.965859506145,6657.6871005635685,-0.31809886198353815,0.22192290335211895,11472.60937642829,117.90683069068373,-76.33154332227747
3819,simulation_19,-77.35140228271484,-11.717984199523926,-9728.95064291008,6123.936249561865,-0.32429835476366936,0.20413120831872883,11323.992286680299,563.962874124445,-39.74185975823224
3820,simulation_19,-77.34998321533203,-11.717387199401855,-9570.990963854683,6190.389716691354,-0.31903303212848944,0.2063463238897118,11230.718541934873,168.33953694417144,-132.0897118075613
3821,simulation_19,-77.34928894042969,-11.718507766723633,-9493.709615499623,6065.656771200701,-0.31645698718332077,0.20218855904002336,11098.993642612251,145.89163632813668,82.0072414370081
3822,simulation_19,-77.34974670410156,-11.720236778259277,-9544.664350678784,5873.196490201082,-0.3181554783559595,0.19577321634003608,11037.175879968554,198.82209524030233,45.77666362701251
3823,simulation_19,-77.35049438476562,-11.724584579467773,-9627.890418138079,5389.232661697351,-0.32092968060460264,0.17964108872324505,10858.027627512594,490.77657761755125,-4.975352119103263
3824,simulation_19,-77.35073852539062,-11.724539756774902,-9655.066276900297,5394.221979516978,-0.32183554256334324,0.17980739931723258,10883.606217489727,27.07257843634518,91.0621753919869
3825,simulation_19,-77.35076904296875,-11.724905967712402,-9658.463259245575,5353.458191373649,-0.32194877530818583,0.17844860637912163,10866.348829800612,40.89925914469979,-95.95526826408388
3826,simulation_19,-77.35039520263672,-11.727347373962402,-9616.850225515927,5081.699603751462,-0.3205616741838642,0.1693899867917154,10699.161707628407,274.7960165583181,-13.191456402993538
3827,simulation_19,-77.3456039428711,-11.7319917678833,-9083.523997307386,4564.721353079567,-0.3027841332435795,0.15215737843598556,9996.196674602408,734.8115424198528,-36.76005218014126
3828,simulation_19,-77.33811950683594,-11.733360290527344,-8250.414077128116,4412.387926033536,-0.2750138025709372,0.1470795975344512,9204.029385914513,829.8060553311149,-34.13423178363132
3829,simulation_19,-77.33061981201172,-11.735692977905273,-7415.605665776211,4152.7310880164,-0.2471868555258737,0.13842436960054666,8363.864744660488,857.6136250687047,7.0456664017945485
3830,simulation_19,-77.32597351074219,-11.732803344726562,-6898.415103707735,4474.382853834848,-0.22994717012359117,0.14914609512782825,8101.468473904884,599.9021609613786,-50.04768747937226
3831,simulation_19,-77.31607055664062,-11.730939865112305,-5796.09433266524,4681.811088293345,-0.19320314442217465,0.15606036960977818,7356.658948839767,1099.0451015065053,21.54511158756553
3832,simulation_19,-77.31090545654297,-11.728824615478516,-5221.15507072705,4917.264427100381,-0.17403850235756832,0.16390881423667936,7092.903836498165,610.1897762496699,-11.819216082151286
3833,simulation_19,-77.30547332763672,-11.730746269226074,-4616.492213267683,4703.360695046198,-0.15388307377558944,0.15677868983487328,6522.998956964104,629.4928447410565,42.562617742691955
3834,simulation_19,-77.29791259765625,-11.729429244995117,-3774.889837225222,4849.9617143845735,-0.12582966124084075,0.16166539047948578,6097.611195791672,836.9656775348434,-29.95251065849311
3835,simulation_19,-77.29393768310547,-11.731762886047363,-3332.4328867528484,4590.1987206691465,-0.11108109622509495,0.1530066240223049,5631.5468733241905,505.1266020274408,41.035027239466686
3836,simulation_19,-77.28580474853516,-11.732440948486328,-2427.1370917364375,4514.722019185016,-0.08090456972454792,0.15049073397283386,5101.891633028171,889.5909614368481,-26.080060813109526
3837,simulation_19,-77.28295135498047,-11.735140800476074,-2109.519242453006,4214.195237326261,-0.07031730808176687,0.14047317457754205,4693.063218947216,432.46419746800706,39.15300750564468
3838,simulation_19,-77.27997589111328,-11.741965293884277,-1778.3134637884652,3454.5450603636164,-0.05927711545961551,0.11515150201212054,3868.4584750120484,825.9692805588654,22.862762051738173
3839,simulation_19,-77.27702331542969,-11.747810363769531,-1449.6554218828826,2803.9167855447154,-0.04832184739609609,0.09346389285149051,3142.6340449630407,725.8496253458227,-3.1986950334546123
3840,simulation_19,-77.27239227294922,-11.753717422485352,-934.1633509870462,2146.3883903369706,-0.031138778366234875,0.07154627967789902,2333.1039151363043,828.8874189970006,-11.192698317953614
3841,simulation_19,-77.27173614501953,-11.759379386901855,-861.1282305635833,1516.1420095897338,-0.028704274352119443,0.05053806698632446,1734.760243253018,634.2895080111782,31.035122534849904
3842,simulation_19,-77.2706298828125,-11.763877868652344,-737.9876205472798,1015.405580756196,-0.024599587351575993,0.0338468526918732,1246.2016973500406,515.0441912102747,-7.063951236792889
4000,simulation_20,-77.27607727050781,-11.77597427368164,-1344.348969179285,-331.07329635310964,-0.044811632305976165,-0.011035776545103656,1357.0658758933828,,
4001,simulation_20,-77.2777099609375,-11.765545845031738,-1526.0875246516227,829.7392644471314,-0.05086958415505409,0.027657975481571048,1708.95189192507,1174.3680089430447,
4002,simulation_20,-77.27455139160156,-11.757758140563965,-1174.499851915418,1696.6066966825924,-0.03914999506384727,0.05655355655608641,2049.529386486097,932.703996038865,30.370826900877603
4003,simulation_20,-77.27752685546875,-11.752829551696777,-1505.7056305799588,2245.219345444883,-0.05019018768599862,0.07484064484816276,2685.8772959154803,637.2753895595946,-52.24244124977929
4004,simulation_20,-77.28157043457031,-11.749958992004395,-1955.8057913292064,2564.747997297533,-0.06519352637764021,0.08549159990991777,3200.65194421526,544.320991608149,-23.468763492860262
4005,simulation_20,-77.28856658935547,-11.743980407714844,-2734.5639939840366,3230.238069877022,-0.09115213313280122,0.10767460232923406,4195.441608944549,1012.0296977348005,5.169241264022617
4006,simulation_20,-77.29298400878906,-11.739452362060547,-3226.2771884629315,3734.265325357547,-0.10754257294876438,0.12447551084525157,4890.9605726494465,697.0025744501752,5.198681741931125
4007,simulation_20,-77.29621124267578,-11.73320484161377,-3585.50807147601,4429.691304854792,-0.11951693571586701,0.14765637682849309,5651.957415950239,779.3104801917416,16.857559725515102
4008,simulation_20,-77.29808807373047,-11.728130340576172,-3794.4224857105664,4994.54577545544,-0.12648074952368554,0.166484859181848,6224.628694127392,600.7509524446449,6.921872733633734
4009,simulation_20,-77.30094146728516,-11.72310733795166,-4112.040334993998,5553.667838348432,-0.1370680111664666,0.18512226127828108,6859.381864899277,639.7907038381015,-9.176521516278456
4010,simulation_20,-77.30110931396484,-11.71718692779541,-4130.723737893023,6212.682413332237,-0.13769079126310077,0.20708941377774123,7413.04832526743,659.2684401058482,27.49347295255768
4011,simulation_20,-77.30265045166016,-11.714295387268066,-4302.271346329529,6534.546490547264,-0.14340904487765097,0.21781821635157544,7774.5136816174245,363.05877042381945,-25.96911208998381
4012,simulation_20,-77.30470275878906,-11.70645523071289,-4530.71840904943,7407.252486188671,-0.15102394696831434,0.24690841620628903,8633.944184019192,900.91839094896,13.182458348453622
4013,simulation_20,-77.30278015136719,-11.695503234863281,-4316.708521296958,8626.344525350076,-0.14389028404323193,0.2875448175116692,9606.095985511138,1236.9728745414727,24.130804838540882
4014,simulation_20,-77.30982208251953,-11.693284034729004,-5100.562197469704,8873.368835270712,-0.1700187399156568,0.2957789611756904,10182.169869020114,806.3526490525988,-81.91549144855577
4015,simulation_20,-77.3155288696289,-11.688292503356934,-5735.797896036566,9428.987760120137,-0.19119326320121888,0.3142995920040046,10974.75617000407,834.0674617698265,23.931930847817114
4016,simulation_20,-77.32109832763672,-11.683988571166992,-6355.747174049681,9908.068426502532,-0.21185823913498938,0.3302689475500844,11700.263803877966,773.3610534549442,-3.4929734664047487
4017,simulation_20,-77.32593536376953,-11.679197311401367,-6894.168875776139,10441.394654711075,-0.22980562919253797,0.3480464884903692,12433.38748715389,749.9669145703666,7.049176104326307
4018,simulation_20,-77.32552337646484,-11.674630165100098,-6848.309614114895,10949.774293821487,-0.22827698713716318,0.36499247646071625,12839.801890205721,510.35946312483316,49.721751544771394
4019,simulation_20,-77.328857421875,-11.670682907104492,-7219.429935336444,11389.152729043453,-0.2406476645112148,0.37963842430144845,13404.541551211476,570.2156941891238,-44.64566984780254
4020,simulation_20,-77.33423614501953,-11.670365333557129,-7818.1480736915755,11424.502576573996,-0.26060493578971916,0.3808167525524665,13752.088053165831,587.405476644352,-46.95318716886686
4021,simulation_20,-77.33537292480469,-11.666670799255371,-7944.685666053157,11835.749751749132,-0.2648228555351052,0.3945249917249711,14163.28756120395,429.51256593286126,69.78098804558596
4022,simulation_20,-77.34072875976562,-11.668534278869629,-8540.856067649329,11628.321517290635,-0.28469520225497763,0.38761071724302115,14323.191244119831,619.6043413723274,-92.78998448700554
4023,simulation_20,-77.34598541259766,-11.66650676727295,-9125.986276623353,11854.008531855001,-0.30419954255411175,0.39513361772850003,14844.691253467709,615.8810698402243,41.05547029317205
4024,simulation_20,-77.35160064697266,-11.666911125183105,-9751.031028154383,11808.998515780073,-0.3250343676051461,0.39363328385933577,15185.908171098508,613.7841840460006,-25.702009810063544
4025,simulation_20,-77.35344696044922,-11.66016674041748,-9956.548460043661,12559.731614086366,-0.331884948668122,0.4186577204695455,15899.423503149019,777.2459988123911,79.1975446985129
4026,simulation_20,-77.35720825195312,-11.656536102294922,-10375.226534099093,12963.866357476081,-0.34584088446996974,0.43212887858253607,16470.258794261063,575.7241436121452,-30.407581727396348
4027,simulation_20,-77.36738586425781,-11.651959419250488,-11508.120146249086,13473.30755356939,-0.38360400487496954,0.44911025178564634,17564.429130317574,1220.9036460096559,-19.922956084655084
4028,simulation_20,-77.37080383300781,-11.654292106628418,-11888.58216892015,13213.650715552254,-0.3962860722973383,0.4404550238517418,17610.03419511985,454.1667116806405,-59.5317490071385
4029,simulation_20,-77.37737274169922,-11.654115676879883,-12619.782618741096,13233.289519735888,-0.4206594206247032,0.44110965065786295,18105.653030980626,716.3956818113011,36.44090079504906
4030,simulation_20,-77.38545989990234,-11.65390396118164,-13519.982940239592,13256.856084756251,-0.4506660980079864,0.4418952028252084,18735.000171679574,881.9578477523365,-0.039851484671601156
4031,simulation_20,-77.39323425292969,-11.648530960083008,-14385.364192698995,13854.937288921643,-0.47951213975663315,0.46183124296405476,19757.8484251649,1037.324642806896,33.677905667069865
4032,simulation_20,-77.39900207519531,-11.651617050170898,-15027.393855956412,13511.417449255472,-0.5009131285318804,0.4503805816418491,19976.86575092497,716.5189963030331,-63.85694139845663
4033,simulation_20,-77.40445709228516,-11.651057243347168,-15634.604450174735,13573.730844151652,-0.5211534816724912,0.4524576948050551,20460.070018789782,597.954563228886,34.629840090728806
4034,simulation_20,-77.41218566894531,-11.652853012084961,-16494.890229116223,13373.839664271738,-0.5498296743038741,0.4457946554757246,20969.686867518478,865.9443054392275,-19.3282354101662
4035,simulation_20,-77.41752624511719,-11.654397964477539,-17089.362139539757,13201.867433042074,-0.5696454046513252,0.4400622477680691,21314.26768919928,607.0848854122539,-3.10924950741736
4036,simulation_20,-77.41767883300781,-11.64942741394043,-17106.347051266144,13755.15093252912,-0.5702115683755381,0.458505031084304,21674.28864241771,553.5335135586422,104.73419086538831
4037,simulation_20,-77.41921997070312,-11.643736839294434,-17277.894659702648,14388.581984225055,-0.5759298219900882,0.4796193994741685,22209.531565058027,655.3351583717726,-13.13346698446719
4038,simulation_20,-77.42456817626953,-11.64311408996582,-17873.2158157125,14457.90165520837,-0.59577386052375,0.48193005517361237,22700.8379330014,587.1771274528949,-68.36502293302209
4039,simulation_20,-77.42670440673828,-11.638362884521484,-18111.004579881916,14986.769344088736,-0.6037001526627305,0.4995589781362912,23218.74371080239,577.8775641908501,59.45311763005242
4040,simulation_20,-77.43355560302734,-11.62921142578125,-18873.627116396678,16005.439424878778,-0.6291209038798893,0.5335146474959592,24448.64986454131,1263.183045311182,-12.484489292611045
4041,simulation_20,-77.43936157226562,-11.61522388458252,-19519.903007585694,17562.425051696988,-0.6506634335861898,0.5854141683898996,25957.885581905364,1680.7514488092472,14.126175171936438
4042,simulation_20,-77.44320678710938,-11.611076354980469,-19947.92278309064,18024.096183559835,-0.6649307594363546,0.6008032061186612,26579.04806882711,623.6323826908191,-20.11812053928395
4043,simulation_20,-77.44998168945312,-11.610899925231934,-20702.052863742207,18043.73498774347,-0.6900684287914068,0.6014578329247824,27139.46926368491,738.9590767423423,-46.23384651471366
4044,simulation_20,-77.45350646972656,-11.606776237487793,-21094.40432462174,18502.752227149074,-0.7031468108207247,0.6167584075716358,27731.895603492023,598.667685356865,48.53869853678282
4045,simulation_20,-77.45524597167969,-11.601545333862305,-21288.03231830255,19085.016232269267,-0.7096010772767517,0.6361672077423088,28263.43483374929,612.3775126383904,21.896089236505418
4046,simulation_20,-77.45823669433594,-11.602009773254395,-21620.936588139728,19033.318407202078,-0.7206978862713243,0.6344439469067359,28470.138208248336,330.1751659043942,-80.96556277858502
4047,simulation_20,-77.45752716064453,-11.604157447814941,-21541.95674861203,18794.255774653186,-0.7180652249537343,0.6264751924884395,28253.018693628404,251.26960752319198,-98.92406467841886
4048,simulation_20,-77.45709228515625,-11.60108757019043,-21493.549750191825,19135.97096744843,-0.7164516583397275,0.6378656989149476,28446.46870773836,344.9894573372836,-154.16716802844948
4049,simulation_20,-77.45685577392578,-11.599017143249512,-21467.223137015928,19366.434988435838,-0.7155741045671976,0.6455478329478612,28583.101537100814,231.90241916561078,-1.515347068541928
4050,simulation_20,-77.4588394165039,-11.599398612976074,-21688.026989458955,19323.97270911987,-0.7229342329819651,0.6441324236373289,28713.900811936328,220.42322996353346,-107.49193059072155
4051,simulation_20,-77.46024322509766,-11.606724739074707,-21844.28817734171,18508.484634856726,-0.7281429392447237,0.6169494878285575,28286.87739355732,829.7292240174727,-68.26228437760903
4052,simulation_20,-77.45626068115234,-11.605936050415039,-21400.98198128302,18596.27539734249,-0.7133660660427674,0.619875846578083,28018.24882819351,443.0273903280416,-112.0596788881802
4053,simulation_20,-77.45581817626953,-11.609772682189941,-21351.725737276498,18169.211023122156,-0.7117241912425499,0.6056403674374052,27700.10116401112,429.78125857700553,94.98326018582969
4054,simulation_20,-77.45649719238281,-11.609668731689453,-21427.30859445892,18180.781994235756,-0.7142436198152973,0.6060260664745252,27763.590574421516,74.93525985869307,105.32846053408676
4055,simulation_20,-77.454345703125,-11.612601280212402,-21187.821339116865,17854.35322199426,-0.7062607113038954,0.5951451073998087,27372.665428041983,401.97827558429935,-134.58519008964367
4056,simulation_20,-77.45464324951172,-11.61066722869873,-21220.94191698332,18069.63697812621,-0.7073647305661107,0.602321232604207,27538.09332216934,217.71455481827306,-152.8673713680929
4057,simulation_20,-77.45342254638672,-11.607276916503906,-21085.062623172227,18447.020485546866,-0.7028354207724076,0.6149006828515622,27687.905987966296,400.1672716285339,27.99728469063797
4058,simulation_20,-77.45027160644531,-11.606974601745605,-20734.324196022342,18480.67184190477,-0.6911441398674114,0.616022394730159,27455.377826429092,345.21000460479496,64.97879026619823
4059,simulation_20,-77.44915008544922,-11.61487865447998,-20609.4850948334,17600.853414477937,-0.6869828364944466,0.5866951138159312,26778.5651677668,888.2758384696834,87.68116643146806
4060,simulation_20,-77.4454345703125,-11.62019157409668,-20195.902494295882,17009.460019304814,-0.6731967498098628,0.5669820006434938,26085.10420062613,716.8403621753328,-26.498480792373698
4061,simulation_20,-77.44215393066406,-11.626890182495117,-19830.72689217857,16263.822394516435,-0.6610242297392857,0.5421274131505478,25329.7797054793,826.9917178402634,8.784141586608428
4062,simulation_20,-77.44290924072266,-11.635281562805176,-19914.802205224183,15329.758405263457,-0.6638267401741395,0.5109919468421152,24804.838324460005,937.6869836047148,30.665184966123178
4063,simulation_20,-77.4375,-11.644420623779297,-19312.687084523775,14312.468348551185,-0.6437562361507925,0.4770822782850395,23716.365447961016,1175.8672274618648,-35.13893717286754
4064,simulation_20,-77.43244934082031,-11.650164604187012,-18750.486506380377,13673.092577751015,-0.6250162168793459,0.4557697525917005,22892.09175555762,843.794090768829,-10.63347375649505
4065,simulation_20,-77.42747497558594,-11.656729698181152,-18196.77838410017,12942.316750723227,-0.6065592794700057,0.4314105583574409,22022.156557799775,910.0092444729702,4.156308813008934
4066,simulation_20,-77.42103576660156,-11.658536911010742,-17480.01510924665,12741.151702463834,-0.5826671703082217,0.4247050567487945,21337.508389703853,730.2333997569125,-37.43080319691035
4067,simulation_20,-77.41606903076172,-11.667427062988281,-16927.156232552763,11751.56828300523,-0.5642385410850921,0.391718942766841,20317.600143614276,1128.0236352665922,45.32420500797572
4068,simulation_20,-77.40564727783203,-11.670393943786621,-15767.08676164055,11421.317905625297,-0.5255695587213517,0.3807105968541766,19203.824824118597,1183.1207960037573,-45.105868127923486
4069,simulation_20,-77.4032211303711,-11.678210258483887,-15497.026665191002,10551.26580244114,-0.5165675555063668,0.3517088600813713,18481.568603607164,909.3607188379747,56.88268057334301
4070,simulation_20,-77.40031433105469,-11.68249225616455,-15173.464096803336,10074.626717119412,-0.5057821365601112,0.33582089057064707,17950.484390539106,572.3517747682226,-16.707372096837048
4071,simulation_20,-77.39521026611328,-11.688834190368652,-14605.3187995557,9368.691323491465,-0.48684395998519,0.31228971078304885,17095.900038609176,898.8281053697203,-4.627172833179827
4072,simulation_20,-77.3902816772461,-11.696568489074707,-14056.70615079341,8507.76861036024,-0.46855687169311366,0.28359228701200795,16180.231753799124,1014.7916253056854,6.277968700440425
4073,simulation_20,-77.38983917236328,-11.706730842590332,-14007.449906786887,7376.573489382885,-0.46691499689289623,0.2458857829794295,15572.396419044535,1132.2229376778473,29.522771757946202
4074,simulation_20,-77.38124084472656,-11.709897994995117,-13050.350131005,7024.030415362071,-0.43501167103349997,0.23413434717873569,14580.669921689378,1001.3010353091781,-66.9427447703248
4075,simulation_20,-77.37493133544922,-11.717479705810547,-12348.024031118908,6180.092613957232,-0.41160080103729696,0.20600308713190774,13577.525511835218,1088.651402721015,30.20930990541504
4076,simulation_20,-77.36747741699219,-11.723187446594238,-11518.311093284918,5544.75075969208,-0.38394370310949727,0.18482502532306933,12566.448151749892,1031.3466418510573,-12.7974237864604
4077,simulation_20,-77.36104583740234,-11.732243537902832,-10802.39706401772,4536.696248731028,-0.360079902133924,0.15122320829103428,11507.912732974337,1227.8157394109169,17.15947617522454
4078,simulation_20,-77.35545349121094,-11.739773750305176,-10179.900049245645,3698.490855033845,-0.3393300016415215,0.12328302850112817,10630.476975654718,1036.36808620472,-1.2085656086074437
4079,simulation_20,-77.35179901123047,-11.746736526489258,-9773.111413398685,2923.448101819162,-0.3257703804466228,0.09744827006063873,10004.635965002442,871.3860820883319,8.824353513129466
